GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,OBSERVATION COUNT,BREEDING BIRD ATLAS CODE,BREEDING BIRD ATLAS CATEGORY,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS,Column1
URN:CornellLabOfOrnithology:EBIRD:OBS563461708,1/3/2018 8:32,29554,species,Chipping Sparrow,Spizella passerina,,,24,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Oakwood Cemetery,L1056773,H,32.3863037,-86.2927365,1/2/2018,4:18:00 PM,obsr228192,S41578261,Traveling,P22,EBIRD,20,0.521,,3,1,G2833086,0,1,0,,Montgomery CBC; weather mostly clear with some thin cirrus clouds and cold; temp 37 F. Walked portion of cemetery noting all birds detected. With John Trent and Ashley Peters.,,
URN:CornellLabOfOrnithology:EBIRD:OBS563289270,1/2/2018 22:08,29554,species,Chipping Sparrow,Spizella passerina,,,24,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Oakwood Cemetery,L1056773,H,32.3863037,-86.2927365,1/2/2018,4:18:00 PM,obsr35725,S41563695,Traveling,P22,EBIRD,20,0.521,,3,1,G2833086,0,1,0,,Montgomery CBC; weather mostly clear with some thin cirrus clouds and cold; temp 37 F. Walked portion of cemetery noting all birds detected. With John Trent and Ashley Peters.,,
URN:CornellLabOfOrnithology:EBIRD:OBS563226603,1/9/2018 21:47,29554,species,Chipping Sparrow,Spizella passerina,,,8,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"4801-5085 Narrow Lane Road, Montgomery, Alabama, US (32.312, -86.282)",L6655649,P,32.3118441,-86.281822,1/2/2018,1:59:00 PM,obsr130801,S41557786,Traveling,P22,EBIRD,18,0.386,,2,1,G2836796,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563758196,1/9/2018 21:47,29554,species,Chipping Sparrow,Spizella passerina,,,8,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"4801-5085 Narrow Lane Road, Montgomery, Alabama, US (32.312, -86.282)",L6655649,P,32.3118441,-86.281822,1/2/2018,1:59:00 PM,obsr665305,S41604148,Traveling,P22,EBIRD,18,0.386,,2,1,G2836796,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563383265,1/2/2018 22:08,29554,species,Chipping Sparrow,Spizella passerina,,,24,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Oakwood Cemetery,L1056773,H,32.3863037,-86.2927365,1/2/2018,4:18:00 PM,obsr136097,S41571410,Traveling,P22,EBIRD,20,0.521,,3,1,G2833086,0,1,0,,Montgomery CBC; weather mostly clear with some thin cirrus clouds and cold; temp 37 F. Walked portion of cemetery noting all birds detected. With John Trent and Ashley Peters.,,
URN:CornellLabOfOrnithology:EBIRD:OBS563757410,1/6/2018 18:34,29554,species,Chipping Sparrow,Spizella passerina,,,10,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Huntingdon College,L2482942,H,32.3501016,-86.285339,1/2/2018,10:07:00 AM,obsr665305,S41604072,Traveling,P22,EBIRD,30,0.789,,2,1,G2836776,1,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563135920,1/6/2018 18:34,29554,species,Chipping Sparrow,Spizella passerina,,,10,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Huntingdon College,L2482942,H,32.3501016,-86.285339,1/2/2018,10:07:00 AM,obsr130801,S41549538,Traveling,P22,EBIRD,30,0.789,,2,1,G2836776,1,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS570777330,1/25/2018 18:40,29554,species,Chipping Sparrow,Spizella passerina,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"stakeout Tundra Swan, Pike Rd. (2018)",L6769689,H,32.262883,-86.081086,1/23/2018,4:45:00 PM,obsr231506,S42206896,Stationary,P21,EBIRD,40,,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS566012942,1/10/2018 12:37,29554,species,Chipping Sparrow,Spizella passerina,,,3,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"East McLean Rd., Hope Hull",L1070027,H,32.2373067,-86.3624096,1/3/2018,1:00:00 PM,obsr231506,S41794465,Stationary,P21,EBIRD,5,,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS567542582,1/14/2018 19:54,29554,species,Chipping Sparrow,Spizella passerina,,,23,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Ramer, Alabama",L5830207,P,32.054564,-86.219386,1/14/2018,3:12:00 PM,obsr688433,S41916152,Stationary,P21,EBIRD,30,,,1,1,,1,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563383233,1/2/2018 22:08,29554,species,Chipping Sparrow,Spizella passerina,,,18,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Montgomery - Jackson Ferry Road,L1057070,P,32.4228988,-86.3043022,1/2/2018,3:37:00 PM,obsr136097,S41571407,Traveling,P22,EBIRD,20,0.402,,3,1,G2833084,0,1,0,,Montgomery CBC; weather clear with a few thin cirrus clouds and cold; temp 36 F. Walked roadside noting all birds detected. With John Trent and Ashley Peters.,,
URN:CornellLabOfOrnithology:EBIRD:OBS563337269,1/3/2018 16:14,29554,species,Chipping Sparrow,Spizella passerina,,,69,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Maxwell AFB, Ala",L6657502,P,32.3849212,-86.3452243,1/2/2018,8:50:00 AM,obsr670353,S41567802,Traveling,P22,EBIRD,269,17.236,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS567949651,1/15/2018 19:53,29554,species,Chipping Sparrow,Spizella passerina,,,10,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Ramer, Alabama",L5830207,P,32.054564,-86.219386,1/15/2018,10:32:00 AM,obsr688433,S41948829,Stationary,P21,EBIRD,40,,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563461804,1/3/2018 8:33,29554,species,Chipping Sparrow,Spizella passerina,,,18,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Montgomery - Jackson Ferry Road,L1057070,P,32.4228988,-86.3043022,1/2/2018,3:37:00 PM,obsr228192,S41578271,Traveling,P22,EBIRD,20,0.402,,3,1,G2833084,0,1,0,,Montgomery CBC; weather clear with a few thin cirrus clouds and cold; temp 36 F. Walked roadside noting all birds detected. With John Trent and Ashley Peters.,,
URN:CornellLabOfOrnithology:EBIRD:OBS563269485,1/2/2018 22:08,29554,species,Chipping Sparrow,Spizella passerina,,,18,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Montgomery - Jackson Ferry Road,L1057070,P,32.4228988,-86.3043022,1/2/2018,3:37:00 PM,obsr35725,S41561819,Traveling,P22,EBIRD,20,0.402,,3,1,G2833084,0,1,0,,Montgomery CBC; weather clear with a few thin cirrus clouds and cold; temp 36 F. Walked roadside noting all birds detected. With John Trent and Ashley Peters.,,
URN:CornellLabOfOrnithology:EBIRD:OBS568386778,1/17/2018 9:53,29554,species,Chipping Sparrow,Spizella passerina,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/17/2018,8:43:00 AM,obsr665305,S41986817,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,Sun porch exercise bike 14 degrees 3 inches of snow,,
URN:CornellLabOfOrnithology:EBIRD:OBS564959164,1/7/2018 10:33,29554,species,Chipping Sparrow,Spizella passerina,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/7/2018,9:23:00 AM,obsr665305,S41705943,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,Sun porch exercise bike sunny 29 degrees ,,
URN:CornellLabOfOrnithology:EBIRD:OBS570780866,1/24/2018 14:46,543,species,Common Goldeneye,Bucephala clangula,,,1,,,"Female, Adult (1)",United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"East McLean Rd., Hope Hull",L1070027,H,32.2373067,-86.3624096,1/5/2018,2:40:00 PM,obsr231506,S42207187,Stationary,P21,EBIRD,35,,,2,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563085709,1/2/2018 9:30,30421,species,Common Grackle,Quiscalus quiscula,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Powder Magazine Park,L662313,H,32.3819367,-86.3316554,1/2/2018,7:18:00 AM,obsr670353,S41545128,Traveling,P22,EBIRD,71,3.042,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563274736,1/3/2018 23:04,30421,species,Common Grackle,Quiscalus quiscula,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"3800 Davenport Drive, Montgomery, Alabama, US (32.332, -86.326)",L6653991,P,32.3318186,-86.3260112,1/2/2018,4:08:00 PM,obsr130801,S41562348,Traveling,P22,EBIRD,3,0.756,,2,1,G2836816,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563461704,1/3/2018 8:32,30421,species,Common Grackle,Quiscalus quiscula,,,4,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Oakwood Cemetery,L1056773,H,32.3863037,-86.2927365,1/2/2018,4:18:00 PM,obsr228192,S41578261,Traveling,P22,EBIRD,20,0.521,,3,1,G2833086,0,1,0,,Montgomery CBC; weather mostly clear with some thin cirrus clouds and cold; temp 37 F. Walked portion of cemetery noting all birds detected. With John Trent and Ashley Peters.,,
URN:CornellLabOfOrnithology:EBIRD:OBS563289266,1/2/2018 22:08,30421,species,Common Grackle,Quiscalus quiscula,,,4,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Oakwood Cemetery,L1056773,H,32.3863037,-86.2927365,1/2/2018,4:18:00 PM,obsr35725,S41563695,Traveling,P22,EBIRD,20,0.521,,3,1,G2833086,0,1,0,,Montgomery CBC; weather mostly clear with some thin cirrus clouds and cold; temp 37 F. Walked portion of cemetery noting all birds detected. With John Trent and Ashley Peters.,,
URN:CornellLabOfOrnithology:EBIRD:OBS563383261,1/2/2018 22:08,30421,species,Common Grackle,Quiscalus quiscula,,,4,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Oakwood Cemetery,L1056773,H,32.3863037,-86.2927365,1/2/2018,4:18:00 PM,obsr136097,S41571410,Traveling,P22,EBIRD,20,0.521,,3,1,G2833086,0,1,0,,Montgomery CBC; weather mostly clear with some thin cirrus clouds and cold; temp 37 F. Walked portion of cemetery noting all birds detected. With John Trent and Ashley Peters.,,
URN:CornellLabOfOrnithology:EBIRD:OBS563759107,1/3/2018 23:04,30421,species,Common Grackle,Quiscalus quiscula,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"3800 Davenport Drive, Montgomery, Alabama, US (32.332, -86.326)",L6653991,P,32.3318186,-86.3260112,1/2/2018,4:08:00 PM,obsr665305,S41604223,Traveling,P22,EBIRD,3,0.756,,2,1,G2836816,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563337270,1/3/2018 16:14,30421,species,Common Grackle,Quiscalus quiscula,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Maxwell AFB, Ala",L6657502,P,32.3849212,-86.3452243,1/2/2018,8:50:00 AM,obsr670353,S41567802,Traveling,P22,EBIRD,269,17.236,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563461793,1/3/2018 8:33,30421,species,Common Grackle,Quiscalus quiscula,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Montgomery - Jackson Ferry Road,L1057070,P,32.4228988,-86.3043022,1/2/2018,3:37:00 PM,obsr228192,S41578271,Traveling,P22,EBIRD,20,0.402,,3,1,G2833084,0,1,0,,Montgomery CBC; weather clear with a few thin cirrus clouds and cold; temp 36 F. Walked roadside noting all birds detected. With John Trent and Ashley Peters.,,
URN:CornellLabOfOrnithology:EBIRD:OBS563269474,1/2/2018 22:08,30421,species,Common Grackle,Quiscalus quiscula,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Montgomery - Jackson Ferry Road,L1057070,P,32.4228988,-86.3043022,1/2/2018,3:37:00 PM,obsr35725,S41561819,Traveling,P22,EBIRD,20,0.402,,3,1,G2833084,0,1,0,,Montgomery CBC; weather clear with a few thin cirrus clouds and cold; temp 36 F. Walked roadside noting all birds detected. With John Trent and Ashley Peters.,,
URN:CornellLabOfOrnithology:EBIRD:OBS563383222,1/2/2018 22:08,30421,species,Common Grackle,Quiscalus quiscula,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Montgomery - Jackson Ferry Road,L1057070,P,32.4228988,-86.3043022,1/2/2018,3:37:00 PM,obsr136097,S41571407,Traveling,P22,EBIRD,20,0.402,,3,1,G2833084,0,1,0,,Montgomery CBC; weather clear with a few thin cirrus clouds and cold; temp 36 F. Walked roadside noting all birds detected. With John Trent and Ashley Peters.,,
URN:CornellLabOfOrnithology:EBIRD:OBS571610542,1/27/2018 15:19,30421,species,Common Grackle,Quiscalus quiscula,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Waugh Park,L2063613,H,32.35617,-86.0475,1/27/2018,10:52:00 AM,obsr35725,S42276380,Traveling,P22,EBIRD,41,0.483,,1,1,,0,1,0,,Weather overcast with periods of very light rain; temp 60 F. Walked paved quarter mile trail loop within perimeter of park twice noting all birds detected. Large chorus of Pseudacris feriarum calling from shallow pool in adjacent forested wetland.,,
URN:CornellLabOfOrnithology:EBIRD:OBS570779573,1/24/2018 14:41,2821,species,Cooper's Hawk,Accipiter cooperii,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Rudder Rd., Hope Hull",L982093,H,32.2531502,-86.3512194,1/5/2018,2:20:00 PM,obsr231506,S42207073,Traveling,P22,EBIRD,15,1.609,,2,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS571222330,1/26/2018 8:08,2821,species,Cooper's Hawk,Accipiter cooperii,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"6687–7007 Old Pike Rd, Pike Road US-AL (32.2624,-86.0808)",L6773728,P,32.262419,-86.080831,1/25/2018,8:42:00 AM,obsr610490,S42224471,Traveling,P22,EBIRD,20,1.609,,2,1,,1,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563756358,1/3/2018 22:53,19119,spuh,crow sp.,Corvus sp. (crow sp.),,,4,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Rudder Rd., Hope Hull",L982093,H,32.2531502,-86.3512194,1/2/2018,6:59:00 AM,obsr665305,S41603974,Traveling,P22,EBIRD,34,1.062,,2,1,G2836752,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563070427,1/3/2018 22:53,19119,spuh,crow sp.,Corvus sp. (crow sp.),,,4,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Rudder Rd., Hope Hull",L982093,H,32.2531502,-86.3512194,1/2/2018,6:59:00 AM,obsr130801,S41543738,Traveling,P22,EBIRD,34,1.062,,2,1,G2836752,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563760527,1/3/2018 23:09,19119,spuh,crow sp.,Corvus sp. (crow sp.),,,4,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"1699 Hyundai Boulevard, Montgomery, Alabama, US (32.277, -86.332)",L6663890,P,32.277409,-86.3322271,1/3/2018,9:19:00 AM,obsr665305,S41604312,Stationary,P21,EBIRD,5,,,1,1,G2836857,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563747310,1/3/2018 23:09,19119,spuh,crow sp.,Corvus sp. (crow sp.),,,4,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"1699 Hyundai Boulevard, Montgomery, Alabama, US (32.277, -86.332)",L6663890,P,32.277409,-86.3322271,1/3/2018,9:19:00 AM,obsr130801,S41603292,Stationary,P21,EBIRD,5,,,1,1,G2836857,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS569756413,1/21/2018 10:43,29958,species,Dark-eyed Junco,Junco hyemalis,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/21/2018,9:34:00 AM,obsr665305,S42122044,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,Sun porch exercise bike 52 degrees sunny ,,
URN:CornellLabOfOrnithology:EBIRD:OBS563757391,1/6/2018 18:34,29958,species,Dark-eyed Junco,Junco hyemalis,,,6,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Huntingdon College,L2482942,H,32.3501016,-86.285339,1/2/2018,10:07:00 AM,obsr665305,S41604072,Traveling,P22,EBIRD,30,0.789,,2,1,G2836776,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563135901,1/6/2018 18:34,29958,species,Dark-eyed Junco,Junco hyemalis,,,6,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Huntingdon College,L2482942,H,32.3501016,-86.285339,1/2/2018,10:07:00 AM,obsr130801,S41549538,Traveling,P22,EBIRD,30,0.789,,2,1,G2836776,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563757902,1/3/2018 22:59,29958,species,Dark-eyed Junco,Junco hyemalis,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"2718 Windsor Avenue, Montgomery, Alabama, US (32.385, -86.272)",L6655056,P,32.3852226,-86.2716158,1/2/2018,12:14:00 PM,obsr665305,S41604123,Stationary,P21,EBIRD,47,,,2,1,G2836784,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563196089,1/3/2018 22:59,29958,species,Dark-eyed Junco,Junco hyemalis,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"2718 Windsor Avenue, Montgomery, Alabama, US (32.385, -86.272)",L6655056,P,32.3852226,-86.2716158,1/2/2018,12:14:00 PM,obsr130801,S41554809,Stationary,P21,EBIRD,47,,,2,1,G2836784,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563111010,1/6/2018 18:32,29958,species,Dark-eyed Junco,Junco hyemalis,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"4588-4988 Norman Bridge Road, Montgomery, Alabama, US (32.311, -86.296)",L6653584,P,32.3110495,-86.2963573,1/2/2018,8:54:00 AM,obsr130801,S41547367,Traveling,P22,EBIRD,39,1.448,,2,1,G2836769,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563757123,1/6/2018 18:32,29958,species,Dark-eyed Junco,Junco hyemalis,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"4588-4988 Norman Bridge Road, Montgomery, Alabama, US (32.311, -86.296)",L6653584,P,32.3110495,-86.2963573,1/2/2018,8:54:00 AM,obsr665305,S41604043,Traveling,P22,EBIRD,39,1.448,,2,1,G2836769,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS572663311,1/30/2018 9:35,29958,species,Dark-eyed Junco,Junco hyemalis,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/30/2018,8:23:00 AM,obsr665305,S42360693,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,Sun porch exercise bike 36 degrees sunny ,,
URN:CornellLabOfOrnithology:EBIRD:OBS572943874,1/31/2018 9:27,29958,species,Dark-eyed Junco,Junco hyemalis,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/31/2018,8:18:00 AM,obsr665305,S42384345,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,Sun porch exercise bike 35 degrees sunny ,,
URN:CornellLabOfOrnithology:EBIRD:OBS572389318,1/29/2018 10:39,29958,species,Dark-eyed Junco,Junco hyemalis,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/29/2018,9:29:00 AM,obsr665305,S42338251,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,Sun porch exercise bike 54 degrees sunny ,,
URN:CornellLabOfOrnithology:EBIRD:OBS565401828,1/8/2018 10:53,29958,species,Dark-eyed Junco,Junco hyemalis,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/8/2018,9:43:00 AM,obsr665305,S41742845,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,Sun porch exercise bike ,,
URN:CornellLabOfOrnithology:EBIRD:OBS570152888,1/22/2018 10:18,29958,species,Dark-eyed Junco,Junco hyemalis,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/22/2018,9:08:00 AM,obsr665305,S42153715,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,Sun porch exercise bike 54 degrees overcast ,,
URN:CornellLabOfOrnithology:EBIRD:OBS565387502,1/8/2018 10:02,29958,species,Dark-eyed Junco,Junco hyemalis,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/8/2018,8:51:00 AM,obsr665305,S41741506,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,Sun porch exercise bike 38 degrees overcast ,,
URN:CornellLabOfOrnithology:EBIRD:OBS569314212,1/20/2018 9:09,29958,species,Dark-eyed Junco,Junco hyemalis,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/20/2018,7:59:00 AM,obsr665305,S42087178,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,Sun porch exercise bike 37 degrees overcast ,,
URN:CornellLabOfOrnithology:EBIRD:OBS570778449,1/24/2018 14:36,1988,species,Double-crested Cormorant,Phalacrocorax auritus,,,5,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Jackson Ferry Road,L6770691,P,32.4370618,-86.3125634,1/4/2018,9:53:00 AM,obsr231506,S42206979,Traveling,P22,EBIRD,17,1.609,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563136607,1/3/2018 22:56,1988,species,Double-crested Cormorant,Phalacrocorax auritus,,,6,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"4717-4747 South Court Street, Montgomery, Alabama, US (32.313, -86.307)",L6654001,P,32.3131577,-86.3073766,1/2/2018,8:49:00 AM,obsr130801,S41549603,Stationary,P21,EBIRD,1,,,2,1,G2836764,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563756362,1/3/2018 22:53,1988,species,Double-crested Cormorant,Phalacrocorax auritus,,,300,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Rudder Rd., Hope Hull",L982093,H,32.2531502,-86.3512194,1/2/2018,6:59:00 AM,obsr665305,S41603974,Traveling,P22,EBIRD,34,1.062,,2,1,G2836752,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563070431,1/3/2018 22:53,1988,species,Double-crested Cormorant,Phalacrocorax auritus,,,300,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Rudder Rd., Hope Hull",L982093,H,32.2531502,-86.3512194,1/2/2018,6:59:00 AM,obsr130801,S41543738,Traveling,P22,EBIRD,34,1.062,,2,1,G2836752,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS566012502,1/11/2018 11:09,1988,species,Double-crested Cormorant,Phalacrocorax auritus,,,55,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Rudder Rd., Hope Hull",L982093,H,32.2531502,-86.3512194,1/3/2018,12:20:00 PM,obsr231506,S41794423,Traveling,P22,EBIRD,30,0.805,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563461805,1/3/2018 8:33,1988,species,Double-crested Cormorant,Phalacrocorax auritus,,,73,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Montgomery - Jackson Ferry Road,L1057070,P,32.4228988,-86.3043022,1/2/2018,3:37:00 PM,obsr228192,S41578271,Traveling,P22,EBIRD,20,0.402,,3,1,G2833084,0,1,0,,Montgomery CBC; weather clear with a few thin cirrus clouds and cold; temp 36 F. Walked roadside noting all birds detected. With John Trent and Ashley Peters.,Flyover ,
URN:CornellLabOfOrnithology:EBIRD:OBS563085703,1/2/2018 9:30,1988,species,Double-crested Cormorant,Phalacrocorax auritus,,,46,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Powder Magazine Park,L662313,H,32.3819367,-86.3316554,1/2/2018,7:18:00 AM,obsr670353,S41545128,Traveling,P22,EBIRD,71,3.042,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS566368564,1/11/2018 14:58,1988,species,Double-crested Cormorant,Phalacrocorax auritus,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,AL River Parkway,L6702678,P,32.4409011,-86.2897968,1/4/2018,9:30:00 AM,obsr231506,S41823602,Traveling,P22,EBIRD,22,2.414,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563757459,1/3/2018 22:57,1988,species,Double-crested Cormorant,Phalacrocorax auritus,,,53,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"3800 Davenport Drive, Montgomery, Alabama, US (32.332, -86.326)",L6653991,P,32.3318186,-86.3260112,1/2/2018,9:47:00 AM,obsr665305,S41604076,Traveling,P22,EBIRD,9,1.207,,1,1,G2836778,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563136245,1/3/2018 22:57,1988,species,Double-crested Cormorant,Phalacrocorax auritus,,,53,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"3800 Davenport Drive, Montgomery, Alabama, US (32.332, -86.326)",L6653991,P,32.3318186,-86.3260112,1/2/2018,9:47:00 AM,obsr130801,S41549567,Traveling,P22,EBIRD,9,1.207,,1,1,G2836778,0,1,0,,,,
